"task","b","se","t","roi","hemi","community","parcel","r.spearman","r.pearson","p","lb","ub","icc","control","conjunc"
"Stroop",-0.0585156990817053,0.0245735308027203,-2.38124913963229,"RH_SalVentAttn_FrOperIns_5","RH","SalVentAttn","FrOperIns_5",0.237116854510251,0.20232119811695,0.00698852770728089,0.128713850999288,0.566827740383485,0.368022705260479,FALSE,FALSE
"Axcpt",-0.0222470645013713,0.0238727692639717,-0.931901291189798,"RH_SalVentAttn_FrOperIns_6","RH","SalVentAttn","FrOperIns_6",-0.00116031441690663,0.0556084466578414,0.999561407398416,-0.655365748952167,-0.264780299799232,-0.483808267802912,FALSE,FALSE
"Cuedts",0.00307144233365298,0.0238727692639717,0.128658820419646,"RH_SalVentAttn_FrOperIns_6","RH","SalVentAttn","FrOperIns_6",-0.00116031441690663,0.0556084466578414,0.254545717519516,-0.152916755580889,0.344578735807871,0.102218365270433,FALSE,FALSE
"Stern",0.0465862516317156,0.0238727692639717,1.95143894353399,"RH_SalVentAttn_FrOperIns_6","RH","SalVentAttn","FrOperIns_6",-0.00116031441690663,0.0556084466578414,0.175981598517188,-0.111505653038066,0.381174710506756,0.143728866068478,FALSE,FALSE
"Stroop",-0.0501624306591984,0.0238727692639717,-2.10124054333749,"RH_SalVentAttn_FrOperIns_6","RH","SalVentAttn","FrOperIns_6",-0.00116031441690663,0.0556084466578414,0.0369841965903855,0.022420869643522,0.489824361732325,0.272096840652989,FALSE,FALSE
"Axcpt",-0.00573517102872183,0.0204777783287676,-0.28006802967805,"RH_SalVentAttn_FrOperIns_7","RH","SalVentAttn","FrOperIns_7",0.0456979927975605,0.117226638145073,0.947433093164878,-0.469600197093964,0.00384728230017248,-0.247600521810707,FALSE,FALSE
"Cuedts",-0.00519264028565325,0.0204777783287676,-0.253574396708774,"RH_SalVentAttn_FrOperIns_7","RH","SalVentAttn","FrOperIns_7",0.0456979927975605,0.117226638145073,0.241905965738927,-0.146840843211721,0.350044515345809,0.108364994436586,FALSE,FALSE
"Stern",0.0429192835070035,0.0204777783287676,2.09589550281974,"RH_SalVentAttn_FrOperIns_7","RH","SalVentAttn","FrOperIns_7",0.0456979927975605,0.117226638145073,0.111637667725901,-0.0669992837686948,0.418856813986277,0.187362683833347,FALSE,FALSE
"Stroop",-0.0282678114972426,0.0204777783287676,-1.38041398062852,"RH_SalVentAttn_FrOperIns_7","RH","SalVentAttn","FrOperIns_7",0.0456979927975605,0.117226638145073,0.364544696177155,-0.2001889996041,0.300869311088672,0.0537210958497533,FALSE,FALSE
"Axcpt",0.0636070123221334,0.0215726107652638,2.9485078562931,"RH_SalVentAttn_FrOperIns_8","RH","SalVentAttn","FrOperIns_8",0.108845510738804,0.185944747968807,0.759090282509527,-0.350480827981285,0.146354204547755,-0.108856454455994,FALSE,FALSE
"Cuedts",-0.0163237089272794,0.0215726107652638,-0.756686759192067,"RH_SalVentAttn_FrOperIns_8","RH","SalVentAttn","FrOperIns_8",0.108845510738804,0.185944747968807,0.560672993392704,-0.273277480061626,0.228875224330537,-0.0236956735996132,FALSE,FALSE
"Stern",0.0194273065177446,0.0215726107652638,0.900554259710951,"RH_SalVentAttn_FrOperIns_8","RH","SalVentAttn","FrOperIns_8",0.108845510738804,0.185944747968807,0.0209937342124318,0.0615029328934992,0.519011063244334,0.307953537922659,FALSE,FALSE
"Stroop",-0.0190600320922382,0.0215726107652638,-0.883529226000251,"RH_SalVentAttn_FrOperIns_8","RH","SalVentAttn","FrOperIns_8",0.108845510738804,0.185944747968807,0.106881221554911,-0.0630342989484298,0.422134577024747,0.191201840409746,FALSE,FALSE
"Axcpt",0.017426639107789,0.0187901752503809,0.927433559058252,"RH_SalVentAttn_Med_1","RH","SalVentAttn","Med_1",0.151734693636902,0.230628716974187,0.901713970532834,-0.428308915140534,0.0555236072191881,-0.198452920212844,FALSE,FALSE
"Cuedts",0.00537194924429599,0.0187901752503809,0.285891385935163,"RH_SalVentAttn_Med_1","RH","SalVentAttn","Med_1",0.151734693636902,0.230628716974187,0.472095752038346,-0.241000524728014,0.26136091112871,0.0108658121796469,FALSE,FALSE
"Stern",0.0745399166228842,0.0187901752503809,3.96696228904907,"RH_SalVentAttn_Med_1","RH","SalVentAttn","Med_1",0.151734693636902,0.230628716974187,0.0177355476523331,0.0724861565687765,0.52702575200351,0.317905869996114,FALSE,FALSE
"Stroop",-0.0380887750328526,0.0187901752503809,-2.02705799841225,"RH_SalVentAttn_Med_1","RH","SalVentAttn","Med_1",0.151734693636902,0.230628716974187,0.0190275514353835,0.0679403657514601,0.523718370878449,0.313793299087972,FALSE,FALSE
"Axcpt",-0.0101896243364195,0.0212997747982451,-0.478391177040002,"RH_SalVentAttn_Med_2","RH","SalVentAttn","Med_2",0.108843152376168,0.0781623014415435,0.868841713981436,-0.406269497800354,0.0820843881244235,-0.172684931995565,FALSE,FALSE
"Cuedts",0.00709415904005731,0.0212997747982451,0.333062631283867,"RH_SalVentAttn_Med_2","RH","SalVentAttn","Med_2",0.108843152376168,0.0781623014415435,0.273529734185342,-0.161730109710634,0.336589998560644,0.0932676729906516,FALSE,FALSE
"Stern",0.054230896091556,0.0212997747982451,2.54607837900822,"RH_SalVentAttn_Med_2","RH","SalVentAttn","Med_2",0.108843152376168,0.0781623014415435,0.27989741499539,-0.16461082499956,0.33396316774976,0.0903331025025218,FALSE,FALSE
"Stroop",-0.0387319822539235,0.0212997747982451,-1.81842214862829,"RH_SalVentAttn_Med_2","RH","SalVentAttn","Med_2",0.108843152376168,0.0781623014415435,0.000215744656114069,0.294325299042516,0.673269654571786,0.507975603084602,FALSE,FALSE
"Axcpt",-0.0196810147581107,0.0234242636474629,-0.840197798928139,"RH_SalVentAttn_Med_3","RH","SalVentAttn","Med_3",0.168512085429328,0.196457772777612,0.262872528885939,-0.156825959344071,0.341044164578232,0.0982533361762469,FALSE,FALSE
"Cuedts",0.00996198541361261,0.0234242636474629,0.425284891066004,"RH_SalVentAttn_Med_3","RH","SalVentAttn","Med_3",0.168512085429328,0.196457772777612,0.721094223340687,-0.334370626900354,0.164164541356805,-0.0907880194390941,FALSE,FALSE
"Stern",0.0141224753645939,0.0234242636474629,0.602899436974342,"RH_SalVentAttn_Med_3","RH","SalVentAttn","Med_3",0.168512085429328,0.196457772777612,0.0589957307275592,-0.0128602524828692,0.462544594382014,0.239120757812375,FALSE,FALSE
"Stroop",-0.0576706345301402,0.0234242636474629,-2.46200415936603,"RH_SalVentAttn_Med_3","RH","SalVentAttn","Med_3",0.168512085429328,0.196457772777612,0.00244894700093556,0.18483049590221,0.604611502777936,0.416691597039893,FALSE,FALSE
"Axcpt",0.0269879980790926,0.0211260241007786,1.27747644092188,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,0.177103427789103,0.229695374082295,-0.14079239620352,0.355452188480382,0.114464518849123,FALSE,FALSE
"Cuedts",0.00979845208671307,0.0211260241007786,0.463809566815364,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,0.177103427789103,0.689767667222866,-0.321757041872613,0.177886017343224,-0.0767522774379428,FALSE,FALSE
"Stern",0.0446419028531167,0.0211260241007786,2.11312373024659,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,0.177103427789103,0.0962937744760806,-0.0537129361252721,0.429790691287295,0.200196854976422,FALSE,FALSE
"Stroop",-0.0365516978602531,0.0211260241007786,-1.73017401125212,"RH_SalVentAttn_Med_4","RH","SalVentAttn","Med_4",0.16898139959389,0.177103427789103,0.0234583858670582,0.0541195899091449,0.513577683711305,0.301232745594829,FALSE,FALSE
"Axcpt",-0.0154802274785328,0.0210457262449873,-0.735552068782603,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,0.152936425201456,0.559487393397883,-0.272845605678313,0.229317401626855,-0.0232292599377503,FALSE,FALSE
"Cuedts",0.0146839562610132,0.0210457262449873,0.697716775847099,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,0.152936425201456,0.0984683651480159,-0.0556879415364888,0.428174302013615,0.198294563162533,FALSE,FALSE
"Stern",0.0196242132810194,0.0210457262449873,0.932455979545655,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,0.152936425201456,0.146530087522975,-0.0928656332429387,0.397158390267779,0.162125028308443,FALSE,FALSE
"Stroop",-0.0505646762919154,0.0210457262449873,-2.4026101880879,"RH_SalVentAttn_Med_5","RH","SalVentAttn","Med_5",0.148385818693797,0.152936425201456,0.0559125320412683,-0.00864130723253202,0.465854814967629,0.243094901482063,FALSE,FALSE
"Axcpt",-0.0345975945629153,0.0207450783172056,-1.66774952756966,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,-0.0189544229848605,0.846641937268493,-0.393296656236397,0.0974008415253607,-0.157665408682116,FALSE,FALSE
"Cuedts",0.0153976366877416,0.0207450783172056,0.742230829515406,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,-0.0189544229848605,0.221890406373354,-0.136824870171993,0.3589814424573,0.11845512418448,FALSE,FALSE
"Stern",0.00370989861424758,0.0207450783172056,0.178832711909824,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,-0.0189544229848605,0.482127599115837,-0.24467985723447,0.257714376703796,0.00695621686025802,FALSE,FALSE
"Stroop",-0.0375608721350172,0.0207450783172056,-1.81059196599247,"RH_SalVentAttn_Med_6","RH","SalVentAttn","Med_6",-0.0139685818929633,-0.0189544229848605,0.354723637893144,-0.196269741028822,0.304575020676819,0.0577879794457823,FALSE,FALSE
"Axcpt",-0.0103319356647809,0.0195252444332943,-0.529157814135373,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,-0.0663233537411635,0.879653264667043,-0.413081415060193,0.0739484221037124,-0.180615278291745,FALSE,FALSE
"Cuedts",0.00688430496351134,0.0195252444332943,0.352584828683234,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,-0.0663233537411635,0.853970238608802,-0.397445550480099,0.0925275790288311,-0.162457031513495,FALSE,FALSE
"Stern",0.0230343253285264,0.0195252444332943,1.17972020310529,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,-0.0663233537411635,0.724738798217634,-0.335873262178757,0.162516962417439,-0.0924665495750203,FALSE,FALSE
"Stroop",-0.0418555172453172,0.0195252444332943,-2.14366162678842,"RH_SalVentAttn_Med_7","RH","SalVentAttn","Med_7",-0.0078226888635758,-0.0663233537411635,0.0923830279796136,-0.0500748520755186,0.4327600920136,0.203695992030909,FALSE,FALSE
"Axcpt",0.0114039084413508,0.0202709705254072,0.562573381824884,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,0.136289010658997,0.714583789229562,-0.331706034798002,0.167079335540656,-0.0878149157943979,TRUE,FALSE
"Cuedts",0.0078637212256488,0.0202709705254072,0.387930179060376,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,0.136289010658997,0.993921858648983,-0.572235842788358,-0.136577542325021,-0.374922661282411,TRUE,FALSE
"Stern",0.0155291404950498,0.0202709705254072,0.766077799560013,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,0.136289010658997,0.0226035921098717,0.0566026182899408,0.515409058116512,0.303495700595179,TRUE,FALSE
"Stroop",-0.037806461687818,0.0202709705254072,-1.86505434658061,"RH_SalVentAttn_Med_8","RH","SalVentAttn","Med_8",0.059640632701528,0.136289010658997,0.033218156157565,0.0301174845315131,0.495656295675248,0.279213525322939,TRUE,FALSE
"Axcpt",0.0473816877335303,0.0209245755881715,2.26440376455305,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,0.0885736807942834,0.492924703507233,-0.248627388163486,0.253786055385148,0.00275306660926697,FALSE,FALSE
"Cuedts",-0.00703874830186193,0.0209245755881715,-0.336386669932788,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,0.0885736807942834,0.719826383658789,-0.33384978210809,0.164734978226159,-0.0902065286313225,FALSE,FALSE
"Stern",0.0600660775168061,0.0209245755881715,2.87059956192186,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,0.0885736807942834,0.324646110104087,-0.183966935304914,0.316109811017027,0.0704996450702823,FALSE,FALSE
"Stroop",-0.014378677432382,0.0209245755881715,-0.687166980844771,"RH_SalVentAttn_PFCl_1","RH","SalVentAttn","PFCl_1",0.0482190824554328,0.0885736807942834,0.021126600988616,0.0610866589585713,0.518705708862068,0.307575271845152,FALSE,FALSE
"Axcpt",0.045076040144572,0.0225837044274603,1.99595421952842,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,0.234917530022777,0.219262244339028,-0.135469836330084,0.360183553390661,0.11981615381037,FALSE,FALSE
"Cuedts",0.00884057440097459,0.0225837044274603,0.391458116597782,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,0.234917530022777,0.655684132044611,-0.308532439783672,0.192066522325563,-0.0621401683793681,FALSE,FALSE
"Stern",0.0812187664579605,0.0225837044274603,3.59634384690245,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,0.234917530022777,0.0492053445016135,0.00122329242309573,0.473543179285979,0.252354249218801,FALSE,FALSE
"Stroop",-0.00315334807810084,0.0225837044274603,-0.139629354795601,"RH_SalVentAttn_PrC_1","RH","SalVentAttn","PrC_1",0.161705850861864,0.234917530022777,0.0650556170717824,-0.0206659707741718,0.456385013868466,0.231745634813946,FALSE,FALSE
"Axcpt",0.0613319549534806,0.0209756595467733,2.9239583535725,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,0.170212161981417,0.47597270160179,-0.242423931970575,0.259951890962488,0.00935423689404916,FALSE,FALSE
"Cuedts",-0.00829527244630634,0.0209756595467733,-0.39547135229807,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,0.170212161981417,0.644077182796495,-0.30412111647909,0.19675066395248,-0.057289395256315,FALSE,FALSE
"Stern",0.0732136053359068,0.0209756595467733,3.49040778301388,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,0.170212161981417,0.0573769432730004,-0.0106676994458427,0.464266546084145,0.241187143547441,FALSE,FALSE
"Stroop",-0.0100083699933389,0.0209756595467733,-0.477142088000685,"RH_SalVentAttn_TempOccPar_1","RH","SalVentAttn","TempOccPar_1",0.127778445980525,0.170212161981417,0.520872686519185,-0.258805200095744,0.243580737244993,-0.00812492916405017,FALSE,FALSE
"Axcpt",0.00774737302020109,0.0245136738990102,0.316042917602568,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,0.0235884668491368,0.777625192769628,-0.358760650996095,0.137073547423074,-0.11820524236532,FALSE,FALSE
"Cuedts",9.74049161900327e-05,0.0245136738990102,0.00397349318553046,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,0.0235884668491368,0.297512117155356,-0.172403922287242,0.326817868699049,0.0823720623057855,FALSE,FALSE
"Stern",0.0553606494656588,0.0245136738990102,2.25835791459616,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,0.0235884668491368,0.341210264539772,-0.190801741097068,0.309719875775816,0.0634478864590467,FALSE,FALSE
"Stroop",-0.00315307030511629,0.0245136738990102,-0.128624959200571,"RH_SalVentAttn_TempOccPar_2","RH","SalVentAttn","TempOccPar_2",-0.037818703230721,0.0235884668491368,0.730530777491341,-0.338278280476187,0.1598741603935,-0.0951559756335019,FALSE,FALSE
"Axcpt",0.0379625177290808,0.0201673896079651,1.88237141578737,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,0.0526400488365464,0.798911895847645,-0.368704037863819,0.125812001293004,-0.129489010308702,FALSE,FALSE
"Cuedts",-0.00613442831184819,0.0201673896079651,-0.304175623672456,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,0.0526400488365464,0.39634613169374,-0.212607939905758,0.289026249332836,0.0407785015642719,FALSE,FALSE
"Stern",0.0504837310569361,0.0201673896079651,2.50323577013643,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,0.0526400488365464,0.330760920428709,-0.186508138145237,0.313739299277049,0.0678807453976836,FALSE,FALSE
"Stroop",-0.00256783643739023,0.0201673896079651,-0.127326168002232,"RH_SalVentAttn_TempOccPar_3","RH","SalVentAttn","TempOccPar_3",-0.0495916495095785,0.0526400488365464,0.0521679686370199,-0.00325942304252925,0.470058298355456,0.248152268367681,FALSE,FALSE
"Axcpt",-0.0173124827586684,0.0227612653295278,-0.760611613986555,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,0.139924309147579,0.951677781487288,-0.4746117525073,-0.00260164606414225,-0.253644380978806,FALSE,FALSE
"Cuedts",0.00497816793167433,0.0227612653295278,0.218712266633799,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,0.139924309147579,0.458305705764304,-0.235920241581721,0.266372448791108,0.0162514064301044,FALSE,FALSE
"Stern",0.022933069116722,0.0227612653295278,1.00754807717,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,0.139924309147579,0.0641639912528793,-0.0195545949354999,0.457264813547795,0.232797477214316,FALSE,FALSE
"Stroop",-0.0305673002103371,0.0227612653295278,-1.34295258931333,"RH_SalVentAttn_TempOccPar_4","RH","SalVentAttn","TempOccPar_4",0.0860684444004217,0.139924309147579,0.00259693792280469,0.181858323644654,0.602656600103699,0.414146798767203,FALSE,FALSE
"Axcpt",-0.026599796246304,0.0255651183382481,-1.04047225185373,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,0.0794812028904531,0.44242509040364,-0.230030053394845,0.272149132778222,0.0224773152657793,FALSE,FALSE
"Cuedts",0.0107218350265699,0.0255651183382481,0.419393131090223,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,0.0794812028904531,0.143975877816207,-0.0911312924981423,0.398630610415552,0.16382771373726,FALSE,FALSE
"Stern",0.0387513011348299,0.0255651183382481,1.51578806020444,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,0.0794812028904531,0.273849835659242,-0.161875780173089,0.336457352309142,0.0931193854855852,FALSE,FALSE
"Stroop",-0.0524401567760778,0.0255651183382481,-2.05123856976722,"RH_SalVentAttn_TempOccPar_5","RH","SalVentAttn","TempOccPar_5",0.0714843298594652,0.0794812028904531,0.704063678911469,-0.32745030921754,0.171716656026242,-0.0830754490381974,FALSE,FALSE
"Axcpt",-0.000763923776626375,0.0223244285737857,-0.0342191861306321,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,0.244102412353572,0.748193624960223,-0.345752673874229,0.151614937284654,-0.103536977240373,FALSE,FALSE
"Cuedts",0.00125297975978821,0.0223244285737857,0.0561259499049176,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,0.244102412353572,0.223002281287218,-0.13739518429049,0.358474999039144,0.117881999561953,FALSE,FALSE
"Stern",0.0489375674280292,0.0223244285737857,2.1921084011751,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,0.244102412353572,0.0131103789332983,0.0915058829078574,0.540716208501537,0.335013416337176,FALSE,FALSE
"Stroop",-0.0420791902981993,0.0223244285737857,-1.88489439535355,"RH_SalVentAttn_TempOccPar_6","RH","SalVentAttn","TempOccPar_6",0.151081427186733,0.244102412353572,0.100390759677869,-0.0574068047737758,0.426765021054217,0.196637424415964,FALSE,FALSE
"Axcpt",0.0902797869744285,0.0231634918228601,3.89750334987626,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,0.336901501263936,0.449792250679707,-0.232768414671009,0.269468034572582,0.0195853107751929,FALSE,FALSE
"Cuedts",-0.00792996539970783,0.0231634918228601,-0.342347581286589,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,0.336901501263936,0.558878488661037,-0.272623835978759,0.22954438141058,-0.0229897963608452,FALSE,FALSE
"Stern",0.0620937813931291,0.0231634918228601,2.68067447982297,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,0.336901501263936,0.000279427129057245,0.283757660101173,0.666916437827341,0.499369911062102,FALSE,FALSE
"Stroop",0.0350222746797335,0.0231634918228601,1.51196006835075,"RH_SalVentAttn_TempOccPar_7","RH","SalVentAttn","TempOccPar_7",0.225815580758591,0.336901501263936,0.0345073327895214,0.0274051106472341,0.493605835644857,0.276708644142775,FALSE,FALSE
"Axcpt",0.00282098152056133,0.0180196401507188,0.156550380416381,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,-0.157207682333652,0.879488098015903,-0.412974507875722,0.0740766118187457,-0.180490584424894,FALSE,FALSE
"Cuedts",-0.0043401203934916,0.0180196401507188,-0.240854998057132,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,-0.157207682333652,0.727401400146769,-0.33697621640315,0.161305846378607,-0.0936994939799194,FALSE,FALSE
"Stern",-0.0203282605404511,0.0180196401507188,-1.12811689747534,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,-0.157207682333652,0.899783526530749,-0.426892046393495,0.0572519928929283,-0.196786736489584,FALSE,FALSE
"Stroop",-0.0103618400235089,0.0180196401507188,-0.575030352262366,"RH_SomMot_1","RH","SomMot","1",-0.160486577379057,-0.157207682333652,0.330957527476245,-0.186589483962217,0.313663314267509,0.0677968545008003,FALSE,FALSE
"Axcpt",-0.0146782235864939,0.0265454026841415,-0.552947859226217,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,-0.144139107245867,0.773327845131276,-0.356812173482717,0.139265409964075,-0.116001363399915,FALSE,FALSE
"Cuedts",-0.00234283427446645,0.0265454026841415,-0.0882576279720965,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,-0.144139107245867,0.314205320695502,-0.179575444763724,0.320191661439594,0.0750171504687756,FALSE,FALSE
"Stern",0.0648892211137921,0.0265454026841415,2.44446173546117,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,-0.144139107245867,0.966732621000689,-0.495576901841136,-0.030012333635513,-0.279116481444318,FALSE,FALSE
"Stroop",-0.0507280751737616,0.0265454026841415,-1.91099286672592,"RH_SomMot_10","RH","SomMot","10",-0.0535395485622242,-0.144139107245867,0.106398937384177,-0.062625022794349,0.422472195577224,0.191597685820135,FALSE,FALSE
"Axcpt",0.00375326496064372,0.0239592723393354,0.156651876045574,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,0.105841393113285,0.97461176566503,-0.509627281178975,-0.0487828023866908,-0.296359524318777,TRUE,FALSE
"Cuedts",0.0036683942646827,0.0239592723393354,0.153109585830788,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,0.105841393113285,0.2901745753798,-0.169187632218182,0.329773738671642,0.0856616093546957,TRUE,FALSE
"Stern",0.0207987143823844,0.0239592723393354,0.868086229323329,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,0.105841393113285,0.0782155075261444,-0.0358235631287854,0.444291946174788,0.217340832587486,TRUE,FALSE
"Stroop",-0.0272596550611468,0.0239592723393354,-1.13774970604566,"RH_SomMot_11","RH","SomMot","11",0.0436226336778901,0.105841393113285,0.0754574170478655,-0.0328213989167081,0.446701116392749,0.220202681022967,TRUE,FALSE
"Axcpt",-0.0197558748283689,0.0240160506812655,-0.822611306520106,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,-0.0206741191360791,0.827191161673712,-0.38281868319442,0.109604329515576,-0.145613429263823,FALSE,FALSE
"Cuedts",0.0120907779706248,0.0240160506812655,0.503445721825385,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,-0.0206741191360791,0.539522535649887,-0.265583075809475,0.236722268608112,-0.0154021513179925,FALSE,FALSE
"Stern",0.0362299467473432,0.0240160506812655,1.5085722139821,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,-0.0206741191360791,0.542812862682118,-0.266779054629699,0.235506850458306,-0.0166889984085659,FALSE,FALSE
"Stroop",-0.0299382081333267,0.0240160506812655,-1.24659164533996,"RH_SomMot_12","RH","SomMot","12",-0.0304040111031713,-0.0206741191360791,0.346922574470872,-0.193124295050096,0.307538153578062,0.0610458156984769,FALSE,FALSE
"Axcpt",-0.0106894818872219,0.0258747113299417,-0.413124681891705,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,0.0916454841216729,0.884939508573911,-0.4165536409301,0.069776194851188,-0.18466926260836,FALSE,FALSE
"Cuedts",-0.00855317525769013,0.0258747113299417,-0.330561185731666,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,0.0916454841216729,0.574378051274172,-0.278277327304206,0.223740968727668,-0.029103306714726,FALSE,FALSE
"Stern",0.0346482138746351,0.0258747113299417,1.33907634496161,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,0.0916454841216729,0.116403096408857,-0.0708489059651352,0.415662258445636,0.18362777891991,FALSE,FALSE
"Stroop",-0.0460932270665267,0.0258747113299417,-1.7814006300889,"RH_SomMot_13","RH","SomMot","13",0.0999592003263974,0.0916454841216729,0.092729559893224,-0.0504018740514834,0.432493604845701,0.203381724766576,FALSE,FALSE
"Axcpt",0.0278118952846932,0.0251637967418986,1.10523445924936,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,0.0292919095568839,0.663172387101922,-0.311401060698619,0.189008203398798,-0.0653008155300032,FALSE,FALSE
"Cuedts",0.00543413935066759,0.0251637967418986,0.215950693228242,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,0.0292919095568839,0.221270382052683,-0.136506084288843,0.359264399676294,0.118775406949985,FALSE,FALSE
"Stern",0.0246250711519505,0.0251637967418986,0.978591243782737,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,0.0292919095568839,0.356779846145078,-0.197093957201253,0.303796970614968,0.0569334174839497,FALSE,FALSE
"Stroop",-0.0189889128548148,0.0251637967418986,-0.754612392143418,"RH_SomMot_14","RH","SomMot","14",-0.0151595550241378,0.0292919095568839,0.784849782634766,-0.3620789003092,0.133329605520727,-0.121963901826225,FALSE,FALSE
"Axcpt",-0.00031855296228376,0.0232501940063599,-0.0137010883520638,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,-0.0182504265520743,0.703006807326445,-0.327025997935791,0.17217780414433,-0.0826035122816172,FALSE,FALSE
"Cuedts",-0.00518640683185367,0.0232501940063599,-0.223069400213821,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,-0.0182504265520743,0.921207437618325,-0.443795376122397,0.0364412838318328,-0.21675144262833,FALSE,FALSE
"Stern",0.0240594026532315,0.0232501940063599,1.03480438256344,"RH_SomMot_15","RH","SomMot","15",-0.00647134707315405,-0.0182504265520743,0.469828589908597,-0.240167216831058,0.262184803988416,0.0117502025758504,FALSE,FALSE
