task,subj,wave,session,trialtype,cresp,resp,acc,rt,trialnum,hilo,hilo_all
Stroop,DMCC6705371,wave1,baseline,PC50InCon,green,green,1,779.5,181,,hi
Stroop,DMCC6705371,wave1,baseline,biasInCon,white,white,1,716,182,hi,hi
Stroop,DMCC6705371,wave1,baseline,PC50InCon,black,black,1,794,183,,hi
Stroop,DMCC6705371,wave1,baseline,biasCon,white,white,1,722.5,184,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,blue,blue,1,808.5,185,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,blue,blue,1,680.5,186,lo,lo
Stroop,DMCC6705371,wave1,baseline,PC50InCon,yellow,yellow,1,769.5,187,,hi
Stroop,DMCC6705371,wave1,baseline,biasCon,white,white,1,719,188,lo,lo
Stroop,DMCC6705371,wave1,baseline,PC50Con,pink,pink,1,719.5,189,,lo
Stroop,DMCC6705371,wave1,baseline,PC50InCon,green,green,1,906,190,,hi
Stroop,DMCC6705371,wave1,baseline,biasCon,red,red,1,758,191,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasInCon,blue,blue,1,914.5,192,hi,hi
Stroop,DMCC6705371,wave1,baseline,PC50InCon,pink,pink,1,735.5,193,,hi
Stroop,DMCC6705371,wave1,baseline,PC50InCon,yellow,yellow,1,776.5,194,,hi
Stroop,DMCC6705371,wave1,baseline,biasCon,purple,purple,1,899.5,195,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,red,red,1,651,196,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasInCon,red,red,1,1080.5,197,hi,hi
Stroop,DMCC6705371,wave1,baseline,biasCon,blue,blue,1,853.5,198,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,white,white,1,753.5,199,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,blue,blue,1,737,200,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasInCon,purple,purple,1,792,201,hi,hi
Stroop,DMCC6705371,wave1,baseline,biasInCon,blue,blue,1,948.5,202,hi,hi
Stroop,DMCC6705371,wave1,baseline,PC50Con,black,black,1,893,203,,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,red,red,1,609,204,lo,lo
Stroop,DMCC6705371,wave1,baseline,PC50Con,pink,pink,1,634,205,,lo
Stroop,DMCC6705371,wave1,baseline,PC50Con,yellow,yellow,1,745,206,,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,white,white,1,816.5,207,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,white,white,1,616.5,208,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,red,red,1,795.5,209,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,purple,purple,1,810,210,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,purple,purple,1,864.5,211,lo,lo
Stroop,DMCC6705371,wave1,baseline,PC50Con,black,black,1,880,212,,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,purple,purple,1,753.5,213,lo,lo
Stroop,DMCC6705371,wave1,baseline,PC50Con,green,green,1,801.5,214,,lo
Stroop,DMCC6705371,wave1,baseline,biasCon,red,red,1,759.5,215,lo,lo
Stroop,DMCC6705371,wave1,baseline,biasInCon,purple,purple,1,903.5,216,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,638,1,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,714,2,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,561.5,3,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,565,4,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,692.5,5,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,739.5,6,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,671,7,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,624.5,8,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,753,9,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,596,10,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,736,11,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1136,12,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,666,13,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,705.5,14,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,599,15,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,707.5,16,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,644,17,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,700.5,18,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,689.5,19,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,628,20,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,655,21,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,752.5,22,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,763,23,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,737.5,24,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,737.5,25,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,689,26,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,685.5,27,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,703,28,,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,826,29,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,657.5,30,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1053.5,31,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,827.5,32,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,775,33,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,746.5,34,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,798,35,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,648,36,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,763,37,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,1014.5,38,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,791,39,,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,700.5,40,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,621,41,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,649.5,42,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,716,43,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,654,44,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,680,45,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,777,46,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,772,47,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,677.5,48,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,700,49,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,765,50,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,913.5,51,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,613.5,52,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,725,53,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,761,54,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,741.5,55,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,679,56,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,639,57,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,873,58,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,744.5,59,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,667,60,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,744.5,61,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1004.5,62,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,761,63,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,794.5,64,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,788.5,65,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,761,66,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,649,67,,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,555.5,68,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,786.5,69,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,731,70,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,898,71,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,733.5,72,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,664,73,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,632,74,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,690.5,75,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,917.5,76,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,617.5,77,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,798.5,78,,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,661.5,79,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,843.5,80,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,898.5,81,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,661,82,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,751,83,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,744.5,84,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,873,85,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,868,86,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,699,87,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,651.5,88,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,745.5,89,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,706.5,90,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,741.5,91,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,740,92,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,650.5,93,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,732.5,94,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,805.5,95,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,715,96,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,622.5,97,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,756,98,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,778,99,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,854,100,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,709,101,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,746,102,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,715.5,103,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,673,104,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,868.5,105,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,718,106,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,1536.5,107,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,795.5,108,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,642,109,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,808,110,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,731.5,111,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,662,112,,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,581,113,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,1043,114,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,675,115,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,691.5,116,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,579,117,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,813.5,118,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,868,119,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,786.5,120,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,774.5,121,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,790,122,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,805,123,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,903,124,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,759.5,125,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,872,126,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,760,127,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,715,128,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,709,129,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,690,130,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,637.5,131,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,1231.5,132,,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,624,133,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,736.5,134,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1002,135,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,881,136,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,777.5,137,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,1253.5,138,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,770.5,139,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,700,140,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,762.5,141,,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,830.5,142,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,786,143,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,693.5,144,,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,734.5,145,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,776,146,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,766,147,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,806,148,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,725,149,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,801.5,150,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,673.5,151,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,699,152,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,736.5,153,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,768.5,154,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,751,155,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,699,156,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1163.5,157,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,736,158,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,629.5,159,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,751,160,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,745,161,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,774.5,162,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,839,163,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,859.5,164,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1049.5,165,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,639,166,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,778.5,167,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,purple,0,728,168,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,712.5,169,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,684.5,170,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,749,171,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,850,172,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,738,173,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,756.5,174,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,813.5,175,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,771,176,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,734,177,,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,855,178,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,760.5,179,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,706.5,180,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,799,181,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,740.5,182,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,737.5,183,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,purple,purple,1,709.5,184,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,750.5,185,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,pink,pink,1,631.5,186,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,1077,187,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,662,188,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,657,189,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,750.5,190,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,704,191,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,734.5,192,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,pink,pink,1,649.5,193,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,693,194,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,green,green,1,553.5,195,,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,1020.5,196,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,723.5,197,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,black,black,1,743,198,,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,yellow,yellow,1,805.5,199,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,blue,blue,1,732,200,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,green,green,1,781.5,201,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,759,202,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,purple,purple,1,863.5,203,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,750.5,204,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,767.5,205,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,red,red,1,761.5,206,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50Con,black,black,1,659.5,207,,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,624,208,lo,lo
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,727.5,209,,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,697,210,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,white,white,1,648,211,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasCon,red,red,1,691.5,212,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasCon,white,white,1,637.5,213,lo,lo
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,750,214,hi,hi
Stroop,DMCC6705371,wave1,proactive,biasInCon,blue,blue,1,664,215,hi,hi
Stroop,DMCC6705371,wave1,proactive,PC50InCon,yellow,yellow,1,786,216,,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,777.5,1,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,618.5,2,lo,lo
Stroop,DMCC6705371,wave1,reactive,PC50InCon,black,black,1,721.5,3,,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,881.5,4,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,882,5,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,purple,purple,1,737.5,6,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,white,white,1,657,7,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,737.5,8,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,638,9,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,780.5,10,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,674.5,11,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,781,12,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,796.5,13,hi,hi
Stroop,DMCC6705371,wave1,reactive,PC50InCon,green,green,1,859.5,14,,hi
Stroop,DMCC6705371,wave1,reactive,PC50InCon,pink,pink,1,1152.5,15,,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,798,16,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,770,17,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,976.5,18,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,716.5,19,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,971.5,20,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,purple,purple,1,730,21,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,white,white,1,787.5,22,lo,lo
Stroop,DMCC6705371,wave1,reactive,PC50Con,yellow,yellow,1,726.5,23,,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,713.5,24,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,823.5,25,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,742.5,26,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,584,27,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,785,28,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,780.5,29,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,720,30,lo,lo
Stroop,DMCC6705371,wave1,reactive,PC50Con,black,black,1,772.5,31,,lo
Stroop,DMCC6705371,wave1,reactive,PC50Con,green,green,1,806.5,32,,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,734.5,33,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,788,34,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,799.5,35,lo,lo
Stroop,DMCC6705371,wave1,reactive,PC50InCon,yellow,yellow,1,1244.5,36,,hi
Stroop,DMCC6705371,wave1,reactive,PC50Con,pink,pink,1,676,37,,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,692.5,38,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,809.5,39,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,667.5,40,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,741,41,lo,lo
Stroop,DMCC6705371,wave1,reactive,PC50Con,yellow,yellow,1,689.5,42,,lo
Stroop,DMCC6705371,wave1,reactive,PC50Con,black,black,1,705.5,43,,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,692,44,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,purple,purple,1,764,45,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,646,46,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,803,47,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,861.5,48,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,625.5,49,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,796,50,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,669.5,51,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,684.5,52,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,657.5,53,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,643,54,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,866.5,55,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,817,56,hi,hi
Stroop,DMCC6705371,wave1,reactive,PC50InCon,green,green,1,673.5,57,,hi
Stroop,DMCC6705371,wave1,reactive,biasCon,red,red,1,696.5,58,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasCon,blue,blue,1,814.5,59,lo,lo
Stroop,DMCC6705371,wave1,reactive,biasInCon,purple,purple,1,755,60,hi,hi
Stroop,DMCC6705371,wave1,reactive,biasInCon,white,white,1,702,61,hi,hi
