session,task,run,subj,name,trial.type,iti,cue,probe,target.color,location,cue.cresp,target.cresp,cue.rt,cue.acc,cue.resp,target.rt,target.acc,resp,trialacc,time.cue.onset.abs,time.target.onset.abs,time.target.rt.abs,time.cue.rt.abs,time.scan.start,trial.num,acc,time.cue.onset,time.cue.rt,time.target.onset,time.target.rt,time.block1.on,time.block2.on,time.block3.on,time.block1.off,time.block2.off,time.block3.off
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,2800,N,X,red,Below,1,1,231,1,1,369,1,1,1,110586,115386,115755,110817,37967,6,1,72.619,72.85,77.419,77.788,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,2800,C,8,red,Below,1,,0,0,,0,1,,0,118986,123786,0,0,37967,7,0,81.019,-37.967,85.819,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,4000,U,5,red,Below,1,,173,1,1,0,1,,1,127386,132186,0,127559,37967,8,1,89.419,89.592,94.219,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,F,H,white,Above,1,1,0,0,,208,1,1,0,136985,141785,141993,0,37967,9,0,99.018,-37.967,103.818,104.026,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,P,C,white,Above,1,1,97,1,1,206,1,1,1,146585,151385,151591,146682,37967,10,1,108.618,108.715,113.418,113.624,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,1600,T,X,red,Below,1,1,152,1,1,559,1,1,1,154985,159785,160344,155137,37967,11,1,117.018,117.17,121.818,122.377,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,N,D,white,Above,1,1,203,1,1,180,1,1,1,162184,166984,167164,162387,37967,12,1,124.217,124.42,129.017,129.197,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,1600,A,M,red,Below,1,1,218,1,1,575,1,1,1,169384,174184,174759,169602,37967,13,1,131.417,131.635,136.217,136.792,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,N,H,white,Above,1,1,277,1,1,211,1,1,1,176584,181384,181595,176861,37967,14,1,138.617,138.894,143.417,143.628,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,1600,A,X,white,Above,1,2,239,1,1,171,1,2,1,186184,190983,191154,186423,37967,15,1,148.217,148.456,153.016,153.187,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,298,1,1,154,1,2,1,193383,198183,198337,193681,37967,16,1,155.416,155.714,160.216,160.37,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,240,1,1,205,1,2,1,201783,206583,206788,202023,37967,17,1,163.816,164.056,168.616,168.821,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,215,1,1,168,1,2,1,210183,214983,215151,210398,37967,18,1,172.216,172.431,177.016,177.184,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,199,1,1,118,1,2,1,219782,224582,224700,219981,37967,19,1,181.815,182.014,186.615,186.733,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,U,T,white,Above,1,1,211,1,1,183,1,1,1,229382,234182,234365,229593,37967,20,1,191.415,191.626,196.215,196.398,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,221,1,1,215,0,1,0,236582,241382,241597,236803,37967,21,0,198.615,198.836,203.415,203.63,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,1600,A,U,red,Below,1,1,348,1,1,476,1,1,1,244982,249781,250257,245330,37967,22,1,207.015,207.363,211.814,212.29,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Ang,4000,A,3,red,Below,1,,149,1,1,0,1,,1,252181,256981,0,252330,37967,23,1,214.214,214.363,219.014,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,163,1,1,109,1,2,1,261781,266581,266690,261944,37967,24,1,223.814,223.977,228.614,228.723,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,D,C,white,Above,1,1,248,1,1,180,1,1,1,300180,304979,305159,300428,37967,25,1,262.213,262.461,267.012,267.192,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,338,1,1,254,0,1,0,307379,312179,312433,307717,37967,26,0,269.412,269.75,274.212,274.466,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,F,D,white,Above,1,1,194,1,1,193,1,1,1,316979,321779,321972,317173,37967,27,1,279.012,279.206,283.812,284.005,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,H,C,white,Above,1,1,302,1,1,236,1,1,1,324179,328979,329215,324481,37967,28,1,286.212,286.514,291.012,291.248,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,D,U,white,Above,1,1,218,1,1,165,1,1,1,332578,337378,337543,332796,37967,29,1,294.611,294.829,299.411,299.576,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Ang,1600,A,9,red,Below,1,,184,1,1,0,1,,1,340978,345778,0,341162,37967,30,1,303.011,303.195,307.811,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,166,1,1,151,1,2,1,348178,352978,353129,348344,37967,31,1,310.211,310.377,315.011,315.162,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,1600,A,X,white,Above,1,2,236,1,1,245,1,2,1,356578,361391,361636,356814,37967,32,1,318.611,318.847,323.424,323.669,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Ang,4000,A,5,red,Below,1,,236,1,1,0,1,,1,363791,368591,0,364027,37967,33,1,325.824,326.06,330.624,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,58,1,1,270,1,2,1,373390,378190,378460,373448,37967,34,1,335.423,335.481,340.223,340.493,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,4000,A,C,red,Below,1,1,111,1,1,468,1,1,1,381790,386590,387058,381901,37967,35,1,343.823,343.934,348.623,349.091,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,257,1,1,192,1,2,1,391390,396190,396382,391647,37967,36,1,353.423,353.68,358.223,358.415,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,2800,A,F,red,Below,1,1,364,1,1,491,1,1,1,400989,405789,406280,401353,37967,37,1,363.022,363.386,367.822,368.313,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,T,H,white,Above,1,1,221,1,1,304,1,1,1,409389,414189,414493,409610,37967,38,1,371.422,371.643,376.222,376.526,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,1600,M,4,red,Below,1,,136,1,1,0,1,,1,418989,423789,0,419125,37967,39,1,381.022,381.158,385.822,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,1600,H,X,red,Below,1,1,386,1,1,379,1,1,1,426189,430988,431367,426575,37967,40,1,388.222,388.608,393.021,393.4,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,1600,A,X,white,Above,1,2,227,1,1,40,1,2,1,433388,438188,438228,433615,37967,41,1,395.421,395.648,400.221,400.261,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,H,F,white,Above,1,1,139,1,1,125,1,1,1,440588,445388,445513,440727,37967,42,1,402.621,402.76,407.421,407.546,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,U,F,white,Above,1,1,59,1,1,67,1,1,1,450188,454987,455054,450247,37967,43,1,412.221,412.28,417.02,417.087,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,140,1,1,192,1,2,1,458587,463387,463579,458727,37967,44,1,420.62,420.76,425.42,425.612,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,4000,D,X,red,Below,1,1,222,1,1,482,1,1,1,466987,471787,472269,467209,37967,45,1,429.02,429.242,433.82,434.302,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,228,1,1,150,1,2,1,476587,481387,481537,476815,37967,46,1,438.62,438.848,443.42,443.57,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,4000,F,9,red,Below,1,,156,1,1,0,1,,1,484986,489786,0,485142,37967,47,1,447.019,447.175,451.819,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,P,T,white,Above,1,1,273,1,1,159,1,1,1,494586,499386,499545,494859,37967,48,1,456.619,456.892,461.419,461.578,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,M,U,white,Above,1,1,255,1,1,211,1,1,1,531785,536585,536796,532040,37967,49,1,493.818,494.073,498.618,498.829,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Ang,1600,A,7,red,Below,1,,219,1,1,0,1,,1,538985,543784,0,539204,37967,50,1,501.018,501.237,505.817,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Ang,2800,A,3,red,Below,1,,207,1,1,0,1,,1,546184,550984,0,546391,37967,51,1,508.217,508.424,513.017,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,184,1,1,106,1,2,1,554584,559384,559490,554768,37967,52,1,516.617,516.801,521.417,521.523,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,2800,T,X,red,Below,1,1,202,1,1,443,1,1,1,564184,568983,569426,564386,37967,53,1,526.217,526.419,531.016,531.459,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BX,1600,N,X,red,Below,1,1,263,1,1,301,1,1,1,572583,577383,577684,572846,37967,54,1,534.616,534.879,539.416,539.717,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,244,1,1,246,1,2,1,579783,584583,584829,580027,37967,55,1,541.816,542.06,546.616,546.862,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,C,N,white,Above,1,1,175,1,1,163,1,1,1,589383,594183,594346,589558,37967,56,1,551.416,551.591,556.216,556.379,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,N,H,white,Above,1,1,371,1,1,61,1,1,1,597782,602582,602643,598153,37967,57,1,559.815,560.186,564.615,564.676,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,4000,N,D,white,Above,1,1,95,1,1,230,1,1,1,607382,612182,612412,607477,37967,58,1,569.415,569.51,574.215,574.445,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,1600,A,X,white,Above,1,2,204,1,1,58,1,2,1,616982,621782,621840,617186,37967,59,1,579.015,579.219,583.815,583.873,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,236,1,1,129,1,2,1,624182,628981,629110,624418,37967,60,1,586.215,586.451,591.014,591.143,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,D,U,white,Above,1,1,156,1,1,113,1,1,1,632581,637381,637494,632737,37967,61,1,594.614,594.77,599.414,599.527,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,4000,A,P,red,Below,1,1,172,1,1,324,1,1,1,640981,645781,646105,641153,37967,62,1,603.014,603.186,607.814,608.138,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,2800,T,P,white,Above,1,1,251,1,1,167,1,1,1,650581,655380,655547,650832,37967,63,1,612.614,612.865,617.413,617.58,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,F,H,white,Above,1,1,257,1,1,132,1,1,1,658980,663780,663912,659237,37967,64,1,621.013,621.27,625.813,625.945,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,BY,1600,H,F,white,Above,1,1,259,1,1,101,1,1,1,666180,670980,671081,666439,37967,65,1,628.213,628.472,633.013,633.114,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,2800,M,9,red,Below,1,,270,1,1,276,0,1,0,673380,678180,678456,673650,37967,66,0,635.413,635.683,640.213,640.489,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,2800,A,X,white,Above,1,2,264,1,1,283,1,2,1,681780,686579,686862,682044,37967,67,1,643.813,644.077,648.612,648.895,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,Bng,1600,U,7,red,Below,1,,131,1,1,0,1,,1,690179,694979,0,690310,37967,68,1,652.212,652.343,657.012,-37.967,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,206,1,1,261,1,2,1,697379,702179,702440,697585,37967,69,1,659.412,659.618,664.212,664.473,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,1600,A,X,white,Above,1,2,51,1,1,186,1,2,1,706979,711778,711964,707030,37967,70,1,669.012,669.063,673.811,673.997,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AX,4000,A,X,white,Above,1,2,199,1,1,172,1,2,1,714178,718978,719150,714377,37967,71,1,676.211,676.41,681.011,681.183,28.421,260.013,491.618,231.627,463.232,694.824
rea,axc,2,DMCC6705371,rea_axc_run2_DMCC6705371,AY,4000,A,P,red,Below,1,1,203,1,1,485,1,1,1,723778,728578,729063,723981,37967,72,1,685.811,686.014,690.611,691.096,28.421,260.013,491.618,231.627,463.232,694.824
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Ang,1600,A,3,white,center,1,,358,1,1,0,1,,1,130897,135697,0,131255,100284,1,1,30.613,30.971,35.413,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,1600,A,X,white,center,1,2,388,1,1,389,1,2,1,138097,142897,143286,138485,100284,2,1,37.813,38.201,42.613,43.002,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,2800,A,X,white,center,1,2,433,1,1,447,1,2,1,145297,150096,150543,145730,100284,3,1,45.013,45.446,49.812,50.259,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,2800,A,X,white,center,1,2,364,1,1,484,1,2,1,153696,158496,158980,154060,100284,4,1,53.412,53.776,58.212,58.696,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,C,D,white,center,1,1,583,1,1,408,1,1,1,162096,166896,167304,162679,100284,5,1,61.812,62.395,66.612,67.02,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AY,4000,A,H,white,center,1,1,376,1,1,667,1,1,1,170496,175296,175963,170872,100284,6,1,70.212,70.588,75.012,75.679,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Bng,2800,U,7,white,center,1,,676,1,1,0,1,,1,180095,184895,0,180771,100284,7,1,79.811,80.487,84.611,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,4000,M,F,white,center,1,1,344,1,1,407,1,1,1,188495,193295,193702,188839,100284,8,1,88.211,88.555,93.011,93.418,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,1600,T,M,white,center,1,1,447,1,1,349,1,1,1,198095,202894,203243,198542,100284,9,1,97.811,98.258,102.61,102.959,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,1600,N,P,white,center,1,1,379,1,1,441,1,1,1,205294,210094,210535,205673,100284,10,1,105.01,105.389,109.81,110.251,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,4000,H,T,white,center,1,1,395,1,1,385,1,1,1,212494,217294,217679,212889,100284,11,1,112.21,112.605,117.01,117.395,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Ang,4000,A,7,white,center,1,,260,1,1,0,1,,1,222094,226894,0,222354,100284,12,1,121.81,122.07,126.61,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Bng,2800,N,5,white,center,1,,416,1,1,0,1,,1,231693,236493,0,232109,100284,13,1,131.409,131.825,136.209,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,445,1,1,387,1,2,1,240093,244893,245280,240538,100284,14,1,139.809,140.254,144.609,144.996,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AY,1600,A,T,white,center,1,1,437,1,1,795,1,1,1,249693,254493,255288,250130,100284,15,1,149.409,149.846,154.209,155.004,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,592,1,1,373,1,2,1,256892,261692,262065,257484,100284,16,1,156.608,157.2,161.408,161.781,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,380,1,1,351,1,2,1,266492,271292,271643,266872,100284,17,1,166.208,166.588,171.008,171.359,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,U,D,white,center,1,1,565,1,1,376,1,1,1,276092,280892,281268,276657,100284,18,1,175.808,176.373,180.608,180.984,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BX,1600,P,X,white,center,1,1,396,1,1,359,1,1,1,284491,289291,289650,284887,100284,19,1,184.207,184.603,189.007,189.366,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,477,1,1,356,1,2,1,291691,296491,296847,292168,100284,20,1,191.407,191.884,196.207,196.563,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,1600,A,X,white,center,1,2,353,1,1,339,1,2,1,301291,306091,306430,301644,100284,21,1,201.007,201.36,205.807,206.146,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,P,H,white,center,1,1,468,1,1,369,1,1,1,308490,313290,313659,308958,100284,22,1,208.206,208.674,213.006,213.375,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BX,1600,M,X,white,center,1,1,474,1,1,384,1,1,1,316890,321690,322074,317364,100284,23,1,216.606,217.08,221.406,221.79,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,F,M,white,center,1,1,419,1,1,362,1,1,1,324090,328890,329252,324509,100284,24,1,223.806,224.225,228.606,228.968,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,1600,A,X,white,center,1,2,324,1,1,379,1,2,1,362488,367288,367667,362812,100284,25,1,262.204,262.528,267.004,267.383,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Bng,2800,D,2,white,center,1,,554,1,1,0,1,,1,369688,374488,0,370242,100284,26,1,269.404,269.958,274.204,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,1600,D,N,white,center,1,1,336,1,1,420,1,1,1,378088,382888,383308,378424,100284,27,1,277.804,278.14,282.604,283.024,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Ang,1600,A,5,white,center,1,,491,1,1,0,1,,1,385288,390101,0,385779,100284,28,1,285.004,285.495,289.817,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,4000,T,N,white,center,1,1,512,1,1,480,1,1,1,392501,397300,397780,393013,100284,29,1,292.217,292.729,297.016,297.496,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,2800,A,X,white,center,1,2,429,1,1,394,1,2,1,402100,406900,407294,402529,100284,30,1,301.816,302.245,306.616,307.01,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,4000,P,M,white,center,1,1,470,1,1,384,1,1,1,410500,415300,415684,410970,100284,31,1,310.216,310.686,315.016,315.4,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,1600,A,X,white,center,1,2,433,1,1,362,1,2,1,420100,424899,425261,420533,100284,32,1,319.816,320.249,324.615,324.977,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,Bng,4000,F,5,white,center,1,,487,1,1,0,1,,1,427299,432099,0,427786,100284,33,1,327.015,327.502,331.815,-100.284,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,378,1,1,353,1,2,1,436899,441699,442052,437277,100284,34,1,336.615,336.993,341.415,341.768,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,U,P,white,center,1,1,512,1,1,394,1,1,1,446499,451298,451692,447011,100284,35,1,346.215,346.727,351.014,351.408,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,2800,D,T,white,center,1,1,361,1,1,366,1,1,1,454898,459698,460064,455259,100284,36,1,354.614,354.975,359.414,359.78,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,446,1,1,379,1,2,1,463298,468098,468477,463744,100284,37,1,363.014,363.46,367.814,368.193,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,2800,A,X,white,center,1,2,623,1,1,314,1,2,1,472898,477697,478011,473521,100284,38,1,372.614,373.237,377.413,377.727,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AY,2800,A,N,white,center,1,1,432,1,1,651,1,1,1,481297,486097,486748,481729,100284,39,1,381.013,381.445,385.813,386.464,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,4000,A,X,white,center,1,2,460,1,1,351,1,2,1,489697,494497,494848,490157,100284,40,1,389.413,389.873,394.213,394.564,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,AX,1600,A,X,white,center,1,2,415,1,1,309,1,2,1,499297,504096,504405,499712,100284,41,1,399.013,399.428,403.812,404.121,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BY,1600,C,M,white,center,1,1,447,1,1,375,1,1,1,506496,511296,511671,506943,100284,42,1,406.212,406.659,411.012,411.387,28.413,260.018,491.609,231.619,463.224,694.828
bas,axc,1,DMCC6721369,bas_axc_run1_DMCC6721369,BX,2800,F,X,white,center,1,1,774,1,1,365,1,1,1,513696,518496,518861,514470,100284,43,1,413.412,414.186,418.212,418.577,28.413,260.018,491.609,231.619,463.224,694.828
